full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,diameter,H
" 70041 (1999 CY117)",3.113304314341874,.1722980023965054,9.438859711962969,288.9921212281665,216.0011078102425,2.576888200128347,3.6497204285554,5.49339164305576,6768,0,11.703,13.6
" 24461 (2000 SZ3)",3.113346861439209,.1309055091369406,16.97597866242474,116.3773254703319,256.9197910255186,2.705792605422613,3.520901117455804,5.4935042542771,24655,0,10.054,13.4
" 40132 (1998 QL48)",3.113352112646931,.1472873870889597,3.438594420911312,238.0611677689422,70.49262185479802,2.654794614887272,3.57190961040659,5.4935181529264,7134,0,,13.7
" 16454 (1989 TT2)",3.113384261631146,.1748544019631076,6.303540696206738,125.2971409415446,233.4282232067236,2.568995318482281,3.657773204780011,5.49360324359938,10408,0,15.725,13.3
"  6248 (1991 BM2)",3.11345978129726,.1512755601370369,.51794961527397,15.60923296705405,87.6737720885134,2.642469408917381,3.584450153677139,5.4938031278236,24195,0,10.994,13.2
" 55912 (1998 FD9)",3.113489018145293,.1436132184746196,12.97038326255515,38.14271659107772,344.5563511286371,2.666350839564064,3.560627196726522,5.49388051208847,7246,0,,13.7
" 44483 (1998 WL16)",3.113495663806484,.1227659727383824,11.83429107635621,68.7845259332919,25.78526721755966,2.731264340022545,3.495726987590423,5.49389810191508,6701,0,4.222,14.0
"118949 (2000 WM88)",3.113498577623243,.2014479299425481,18.49396402330846,90.94452660591077,53.40818110931517,2.486290734281973,3.740706420964513,5.4939058142509,6676,0,5.728,13.8
" 29420 Ikuo (1997 AT18)",3.113500913201082,.03389523409621914,9.279379302538567,352.004780123066,63.89821283496904,3.00796807088934,3.219033755512825,5.49391199609751,7691,0,11.786,13.3
" 37065 (2000 UT48)",3.113516654845901,.2184186064766465,1.552507169372248,38.07518615680593,318.3717848816491,2.433466685852629,3.793566623839173,5.49395366140758,16543,0,8.796,14.0
" 36162 (1999 RX221)",3.113565804506791,.1078463376788379,11.75690204164804,253.1995488976663,348.9227807741752,2.777779135368669,3.449352473644913,5.4940837524212,7154,0,8.250,13.4
" 68098 (2000 YR116)",3.113594721706468,.06187619887858095,17.66863842442335,120.5617548259671,41.54461826935286,2.920937315478859,3.306252127934078,5.49416029194009,6686,0,9.593,14.0
"  7604 Kridsadaporn (1995 QY2)",3.113600691664186,.5740269377238341,20.44936810446191,147.2378509147787,266.2596756704734,1.326310021333382,4.90089136199499,5.49417609357291,12299,0,,13.3
" 21012 (1988 RU9)",3.113654325212393,.0827718681645578,15.60284283463257,167.4008798356372,239.0287194770522,2.855931339895907,3.371377310528878,5.49431805466066,10733,0,6.203,13.3
"  6472 Rosema (1985 TL)",3.113655184752506,.1671694442612087,4.963028904068532,223.226113344133,103.3097759732191,2.593147177896399,3.634163191608613,5.49432032976248,22308,0,12.714,13.2
" 46591 (1992 WS1)",3.1137866579989,.1850393915430305,6.290448579286601,76.18672857086062,25.70826927873111,2.537613469407977,3.689959846589823,5.49466832771644,8963,0,14.154,13.4
" 21109 Sunkel (1992 RY)",3.113871717426428,.1222080428262261,13.6896084461146,356.4105337694233,118.8963826717727,2.733331549227805,3.494411885625051,5.49489347634681,12087,0,10.611,13.3
" 74365 (1998 WQ28)",3.113878636129368,.06846177198364671,22.89981742005841,60.68925531769502,105.3698323547572,2.900696986957931,3.327060285300806,5.49491178998987,6749,0,8.965,14.0
" 47600 (2000 AF227)",3.113892087856417,.1149772063710691,4.123540721206724,319.5900443195521,231.3674766014885,2.75586547465371,3.471918701059124,5.49494739645147,6730,0,8.403,13.7
" 22285 (1987 RR)",3.113915968291634,.1813047830688392,12.87443726985196,156.4261748815387,207.9342325750208,2.549348109165924,3.678483827417343,5.49501060769155,11163,0,14.519,13.1
" 73508 (2002 TQ220)",3.114020195658395,.2742450535318289,15.99550600024187,285.2120723688423,212.0233183810919,2.260015560400862,3.968024830915927,5.49528649918202,10358,0,10.421,14.0
" 24291 (1999 XJ191)",3.11407272214496,.09969795632004171,17.12749361458803,54.7679612572058,23.83208588701602,2.803606035915118,3.424539408374801,5.49542553937358,8875,0,12.939,13.5
" 38398 (1999 RC195)",3.11408026842463,.1433423205713701,7.877298647714881,250.3751717751646,136.8605215329206,2.667700776303128,3.560459760546131,5.49544551484309,8041,0,9.676,13.6
" 71727 (2000 HB25)",3.114120647776741,.1413403982609656,17.00991176555393,224.7334759004591,232.9740605635261,2.67396959518728,3.554271700366201,5.49555240189946,6788,0,15.757,13.2
" 19649 (1999 RQ104)",3.11416922095066,.06254393325068389,10.27191250074405,205.3557147279284,141.2015107710604,2.919396829064187,3.308941612837132,5.4956809795111,8539,0,11.456,13.5
" 34538 (2000 SA222)",3.114174200006218,.1101110953604486,12.71661260441598,116.4157166075304,173.5665938602405,2.771269067700285,3.457079332312151,5.49569415958093,7157,0,7.443,13.7
" 42228 (2001 DO95)",3.114192648858134,.05978550977257718,15.84781152652821,198.0782707412453,160.8829608160111,2.928009053816138,3.30037624390013,5.49574299567263,7152,0,,13.7
" 47062 (1998 XH52)",3.114219218456084,.1630926627331293,12.75986122049088,304.9617640211697,101.1275096615335,2.606312913783396,3.622125523128772,5.49581332850513,9342,0,8.428,13.8
"141486 (2002 DZ10)",3.114245155189825,.1068655728415323,27.75209342816602,2.232793610656711,355.7747777701326,2.781439562711498,3.447050747668153,5.49588198636146,5819,0,10.335,14.0
" 76707 (2000 HC94)",3.114342876228867,.115811915839901,22.53100831603998,109.4098092608764,296.3209020142839,2.753664861150455,3.475020891307279,5.4961406690363,6679,0,8.962,13.9
"106722 (2000 WA179)",3.114354649869284,.1948185177474449,11.74721555391223,82.92560284897482,22.27127715198316,2.507620693241887,3.721088606496681,5.49617183595383,6392,0,,13.9
" 47029 (1998 VO31)",3.114357929521414,.07575074906783999,20.88441464158369,301.1297995441984,102.5063194789626,2.8784429834948,3.350272875548028,5.49618051778608,14178,0,12.102,13.3
" 43180 (1999 XT206)",3.114429804567765,.1248694886504411,17.37812782451623,77.00170187099107,115.6012693400049,2.725532547433695,3.503327061701835,5.49637078517873,9836,0,10.533,13.8
" 54461 (2000 NA29)",3.11446849627105,.1932784423798905,13.72612589765825,272.7009466453185,273.0102520479809,2.512508876470542,3.716428116071559,5.49647321064089,7210,0,12.088,13.5
" 19219 (1993 OH5)",3.114486256213633,.1208252299411123,.880200663839988,142.8627537683905,120.5527397380828,2.738177738158186,3.490794774269079,5.49652022533437,9513,0,9.999,13.8
" 46325 (2001 QZ130)",3.11450194634327,.08787638942898975,9.393102121457718,283.4454509188468,56.78027093172509,2.840810760429062,3.388193132257478,5.4965617608637,7131,0,12.681,13.3
"131387 (2001 KN49)",3.114508584450835,.2821723808766936,19.80491361808318,249.3549884289128,103.7381311330978,2.235680281915442,3.993336886986227,5.49657933355507,5824,0,9.339,13.9
" 14075 Kenwill (1996 OJ)",3.114509280401882,.1663469034184075,2.152132784562292,126.4869276525315,158.2573308756125,2.596420305939136,3.632598254864627,5.49658117590849,9366,0,10.259,13.6
" 15087 (1999 CZ61)",3.114519433182255,.07838070411829862,11.44702008263102,180.7670202657355,303.5005866441091,2.870401207019306,3.358637659345205,5.49660805283609,9403,0,9.948,13.3
" 47108 (1999 CM37)",3.114539910031328,.1505554789109634,3.21631919118354,103.1725963906406,355.8529980484757,2.645628862289253,3.583450957773404,5.49666226026725,10785,0,8.273,13.8
" 38231 (1999 NF54)",3.114556800405853,.1083309324770887,13.26806356800557,253.4313932043159,129.6103996237761,2.777153957965029,3.451959642846677,5.49670697352158,14299,0,11.168,13.6
" 76212 (2000 EL63)",3.114588384355248,.1363638269875761,1.977286319980167,48.89561628366017,224.0613199689782,2.689871192773515,3.539305575936982,5.49679058485032,6308,0,9.691,13.9
" 17853 Ronaldsayer (1998 JK3)",3.114697279357281,.1671269530330233,6.359490514823099,122.8932292711069,212.829295019288,2.594147413438052,3.635247145276511,5.49707886287296,9455,0,11.982,13.1
"114885 (2003 QG16)",3.114735774560953,.2860704610048651,14.90950918553186,316.4468714660933,116.7721213955361,2.223701875623956,4.005769673497951,5.49718077253156,6397,0,4.409,14.0
" 66115 (1998 ST68)",3.114753010866912,.1455776937992127,17.1581427165029,298.5520698889883,347.8198969890616,2.661314450790753,3.568191570943071,5.49722640299317,7129,0,,14.0
"112578 (2002 PN54)",3.114756168523568,.1696493191485672,20.9818082900758,13.83130740776628,71.65198865916462,2.586339905219745,3.643172431827391,5.49723476241584,6311,0,9.728,13.8
"  5148 Giordano (5557 P-L)",3.114766552710653,.1458220090087041,1.12611785449824,346.7286837450068,227.4519604999028,2.66056503640127,3.568968069020036,5.49726225302443,20940,0,8.112,13.9
" 17375 (1981 EJ4)",3.114950083880891,.04275973642639944,10.04398615079582,215.1377691040557,156.4268892667222,2.981755639312754,3.248144528449028,5.49774813237653,13447,0,4.290,13.8
" 13322 (1998 RH80)",3.114969974363493,.1757373739653929,5.94308390726918,44.84125802639962,293.1056772327994,2.567553331087805,3.66238661763918,5.49780079118415,11137,0,,13.1
" 66191 (1998 YS6)",3.114991916788856,.1599793728175278,.1445684310929981,214.2032652137813,164.451962814595,2.616657463609306,3.613326369968406,5.49785888257682,8505,0,10.522,13.8
" 74458 (1999 CA32)",3.115034024298174,.3168051194934933,22.27370449818079,111.8174317702309,132.6102702414115,2.128175298004094,4.101892750592254,5.49797036051929,10321,0,8.684,13.6
" 36219 (1999 TM221)",3.11508503532016,.15154484767115,6.437019503004054,121.2346869592608,183.1979952314167,2.643009948159887,3.587160122480432,5.49810541116381,8015,0,10.500,13.5
" 60876 (2000 HD88)",3.115088747831678,.04742422734298201,7.282528447756231,74.58068616599485,230.5110843723745,2.967358070860944,3.262819424802413,5.4981152400058,8951,0,10.063,14.0
" 76307 (2000 EN137)",3.115097969688436,.07172540234122358,10.22058228736796,115.3234992901142,242.2937687365326,2.891666314480204,3.338529624896667,5.49813965481682,6659,0,6.908,13.4
" 32880 (1993 OR5)",3.115171303050454,.1114121065521573,.9068500861211054,179.9260259329377,340.0699835074664,2.768103505906774,3.462239100194134,5.49833380574365,9907,0,8.734,13.8
"  6298 Sawaoka (1988 XC)",3.115177881969851,.2705234255445637,3.817398878432376,10.8734606134213,61.0695904505742,2.272449290158709,3.957906473780993,5.49835122362079,16157,0,9.216,13.8
" 38313 (1999 RV111)",3.115262282994573,.1474196967740405,17.39837745374948,184.0708196173678,170.8998181763505,2.656011261863908,3.574513304125237,5.49857467937762,8474,0,4.578,14.0
" 37135 (2000 VO32)",3.115268831931882,.168554794155042,4.127164637499913,212.9082891017017,165.37777683,2.590175335227985,3.640362328635779,5.49859201812947,8509,0,7.684,14.0
" 62015 (2000 RN42)",3.115323244806439,.04257441588581552,8.377570236775076,270.1065285055176,56.22043100889756,2.982690177363301,3.247956312249577,5.49873608057817,6861,0,4.443,13.9
" 92018 (1999 VW162)",3.115377695652724,.08618844255255829,13.26949787870029,35.15335132803733,157.1678076806783,2.846868144101438,3.383887247204011,5.4988802448195,6721,0,7.576,13.9
" 53173 (1999 CF22)",3.115403062342093,.1309747829457692,20.21871247841098,103.6850537304182,71.05789969983593,2.707363822463252,3.523442302220933,5.49894740618063,6448,0,9.147,13.2
" 70039 (1999 CL85)",3.115416473193694,.2712395836948931,14.9225611116018,69.94038011347531,302.0038009776349,2.270392205968424,3.960440740418963,5.49898291313375,8923,0,6.840,13.4
" 74490 (1999 CS120)",3.115455316608458,.1867867797035339,17.09194132391498,73.4889923119346,99.70479826668134,2.533529450708911,3.697381182508005,5.49908575649757,6427,0,4.764,13.9
" 49641 (1999 JX25)",3.115495276144645,.0976467000973298,14.82378039105044,43.5740591639699,65.86947918497444,2.811277443260302,3.419713109028989,5.49919155561771,7596,0,10.437,13.5
"109092 (2001 QG31)",3.115554984679271,.2063141968319309,17.42586972760504,190.3907219888552,163.6797197230379,2.472771760329448,3.758338209029093,5.49934964456353,6363,0,,13.9
" 94209 (2001 BB33)",3.115557050973877,.06233585669174951,15.02559973827416,327.4583286522051,91.577673288323,2.9213461331294,3.309767968818355,5.49935511547247,21003,0,13.702,13.9
" 58906 (1998 KN18)",3.115586513300119,.1122641117976961,21.22532290620918,236.2196692089461,155.599650549025,2.7658179606556,3.465355065944637,5.49943312279584,15239,0,11.025,13.2
" 41301 (1999 XP127)",3.115673735589553,.1366828863598487,6.694573094064984,271.166416836619,23.30301602509347,2.6898144564536,3.541533014725504,5.49966406318346,7132,0,,14.0
" 85571 (1998 BV21)",3.11573983931325,.3636434272155489,13.1170081687817,296.8859417473586,49.54055048502588,1.982721525833356,4.248758152793144,5.49983908963014,15594,0,9.027,13.5
" 25296 (1998 WD20)",3.115779338495883,.1691714108265718,1.763867007086453,54.19827564234136,17.62068606089203,2.588678551978251,3.642880125013514,5.49994367466372,14747,0,9.397,13.7
"  8385 (1993 AN)",3.115819160864272,.1653357053249556,2.625551892912013,104.0848633559574,7.244633607364862,2.600663002237766,3.630975319490777,5.50004911609225,12538,0,11.693,13.6
" 23921 (1998 SH135)",3.115864410962728,.05343136044175929,10.73937396477138,182.5578352151944,179.0291698824981,2.949379536532928,3.282349285392528,5.50016892984977,9722,0,12.339,13.5
" 66946 (1999 XT1)",3.115868633557914,.06544117565536728,22.4096428451275,222.9033030042029,338.1959519591613,2.911962526990202,3.319774740125626,5.50018011053271,20952,0,8.883,13.7
" 50945 (2000 GJ72)",3.115912543833534,.1118212180534252,12.617762968599,40.03337728840557,124.3780283885493,2.767487407834121,3.464337679832945,5.50029637760165,7037,0,5.212,13.9
" 25208 (1998 SK146)",3.115914524156612,.1582301213053127,5.931566465278663,184.6579367972118,250.6322603021493,2.622882991022325,3.608946057290897,5.5003016211854,12110,0,10.544,13.3
" 18645 (1998 EM19)",3.1159671107977,.1455671071449577,.3433930941726026,256.7112935513649,.09670241851724799,2.662384792520047,3.569549429075352,5.50044086294189,17140,0,10.490,13.7
" 17698 Racheldavis (1997 EW42)",3.115974567567129,.0547480792706747,11.19983724164581,160.5308432856578,173.1114192924414,2.945380944936558,3.2865681901977,5.50046060747497,7567,0,11.716,13.2
" 76697 (2000 HG83)",3.116008097833852,.1944191241905866,18.80249499892689,134.3999360965125,182.1827066327039,2.510196532482219,3.721819663185485,5.50054939145095,13840,0,,14.0
"101926 (1999 RT18)",3.116040018794445,.2843196411364429,9.033472762566813,339.018613505697,23.12286775004836,2.230088638884013,4.001991398704877,5.50063391462829,6799,0,5.314,14.0
" 17690 (1997 CY2)",3.11611562035341,.1903523681060278,3.766084230119514,120.3582813796079,2.040182107022178,2.522955632726955,3.709275607979865,5.50083410093163,13949,0,9.750,14.0
" 13820 Schwartz (1999 VQ)",3.116169132225901,.1740226601753569,1.229887327696838,167.5581736433217,249.8623734000196,2.573885090279616,3.658453174172186,5.50097579714862,10373,0,10.780,13.4
"  6848 (1978 VG5)",3.116175320455104,.1264260761269599,.5186783704106367,319.3809266341731,174.3269350079846,2.722209502166293,3.510141138743914,5.5009921832855,14780,0,10.892,13.1
" 29964 (1999 JO100)",3.116226438630605,.1374163683972079,12.17575055303273,121.4213041320718,37.66407782538936,2.688005918330623,3.544446958930588,5.50112754240758,7659,0,11.422,13.5
" 11517 Esteracuna (1991 EA4)",3.116235125102377,.1454005712119703,.5892256826908012,342.2069745991577,118.7726442767502,2.663132757881685,3.569337492323068,5.50115054398818,9832,0,10.463,13.4
" 33783 (1999 RD183)",3.116245061287302,.1532450628468718,1.857046177643358,54.82183911775935,232.3708460073507,2.638695891024076,3.593794231550528,5.50117685482024,8116,0,9.983,13.8
" 24653 (1986 RS5)",3.116309962720598,.188760999431357,4.405047843850745,235.7673002859211,116.3491464565873,2.528072179619563,3.704547745821633,5.50134871363491,11204,0,13.676,13.3
" 73536 (2003 OX14)",3.116325078969595,.1219467424933823,14.56489661287682,267.7319567129645,39.74463986507074,2.73629938703882,3.496350770900369,5.50138874167712,7576,0,,14.0
" 18850 (1999 RO81)",3.116326446070722,.08202330958809906,1.342942221547555,290.8467061114616,236.7462760503591,2.860715037207082,3.371937854934361,5.50139236178513,14299,0,,13.1
" 14384 (1990 OH4)",3.116364805287209,.1163225582781182,7.112410977556722,181.6683377741385,97.75710850254139,2.753861278608311,3.478868331966107,5.50149393799367,13859,0,8.475,13.2
" 45380 (2000 AW120)",3.116367343902724,.06690070188772698,11.15337864294704,155.8098288292708,229.4451101041183,2.90788018125564,3.324854506549807,5.50150066033601,7623,0,5.808,14.0
" 32159 (2000 MR2)",3.116422291453612,.1463562156579818,1.831939459800833,68.61425768162815,235.6732071767581,2.660314518484285,3.572530064422939,5.5016461640363,9967,0,8.102,13.9
" 87695 (2000 SM14)",3.116477847131688,.102376638392607,14.33903554873568,290.1082290926279,338.5862490782379,2.797423321517317,3.435532372746059,5.5017932793901,6298,0,9.389,13.9
" 22864 (1999 RO161)",3.116480090382654,.1775538684578556,1.859030345013768,134.4531751206633,183.1731987453437,2.563136994363326,3.669823186401981,5.50179921970442,14747,0,14.171,13.0
" 28758 (2000 HE10)",3.116530980085793,.1691201929719618,2.290569564888361,141.8353759583373,188.3784286663765,2.589462659330587,3.643599300841,5.50193398042672,11156,0,10.503,13.7
" 39055 (2000 UO103)",3.116542856347143,.1300157005844434,5.855297228517175,358.0000149130082,71.8550494296755,2.711343353477727,3.521742359216559,5.50196543004259,9847,0,5.001,14.0
" 27802 (1993 FY30)",3.116626808708209,.2375118514996778,16.49573170966224,177.077063856016,251.114216245955,2.376391004938391,3.856862612478029,5.50218774662235,8507,0,7.807,13.0
"134832 (2000 HT61)",3.116669969304708,.03736624948054057,15.14463739764661,214.3820059357797,156.8694115038328,3.000211701683159,3.233128236926257,5.50230204256245,6277,0,4.527,14.0
" 58041 (2002 VU127)",3.116700874978926,.09570306731972796,18.26805505632402,322.2979510250895,56.6514584578679,2.818423041325363,3.414978708632489,5.50238388605773,7967,0,11.374,13.5
" 31272 Makosinski (1998 FE18)",3.116730409960342,.1454530732795777,1.161269446653846,52.8525536895701,112.8124150692469,2.663392393247692,3.570068426672991,5.50246210010393,9964,0,,14.0
" 33787 (1999 RJ229)",3.116736199966291,.07290451656026428,16.33253128537986,136.5123973689284,245.5732303141625,2.889512054061874,3.343960345870709,5.50247743314476,7188,0,4.865,13.8
" 17692 (1997 CX27)",3.116824344998439,.1674778873522404,5.771576335293752,136.4590868761853,270.4114394122331,2.59482518845007,3.638823501546808,5.502710859772,9045,0,10.050,13.4
" 36278 (2000 AG229)",3.116832907438071,.1815337943781049,16.56907066689418,273.5609492218774,18.52123825445775,2.551022403308297,3.682643411567844,5.50273353509311,7156,0,5.886,13.2
"106414 (2000 VM32)",3.116838645222381,.1353555381104994,12.69615766220954,69.03096580639229,7.249336073961488,2.694957273194706,3.538720017250057,5.50274873009086,6358,0,9.712,13.9
" 27567 (2000 OK36)",3.116842619085349,.1377487620599587,10.01952047261025,209.8106826182653,235.0491071474171,2.687501406770623,3.546183831400076,5.50275925381964,8182,0,,13.5
" 79487 (1998 FL26)",3.116921205385706,.1580481187421271,22.06626076376806,354.1388402179522,104.548227644009,2.624297672607052,3.60954473816436,5.5029673703033,7150,0,8.862,13.9
" 10552 Stockholm (1993 BH13)",3.116949528392617,.203339018786875,2.244111711080823,125.2287075196608,350.9987843791751,2.483152069681049,3.750746987104185,5.5030423774626,8536,0,9.605,13.8
" 77886 (2001 SN169)",3.117010300385845,.06186974624205691,17.21528171149582,26.6526121857573,171.3044348667289,2.924161664067095,3.309858936704595,5.50320331966643,6764,0,4.865,13.7
" 18624 Prevert (1998 DV13)",3.117058685436432,.05090797919245269,19.01167505325254,177.2040636127852,67.49465049702538,2.95837552673658,3.275741844136284,5.50333145870609,10251,0,,14.0
" 97333 (1999 XW256)",3.117163387517577,.1106019783296646,28.50632929623031,58.53380426102761,198.3559210796571,2.772398950081334,3.46192782495382,5.50360874660174,6691,0,11.914,13.8
" 92200 (1999 XK241)",3.117174346950736,.1560151300854907,20.06877867238097,52.51568538545866,7.852951496819764,2.630847985712062,3.603500708189409,5.50363777130034,6772,0,5.877,13.3
" 52001 (2001 UO30)",3.11725263391624,.1192101916442102,9.941948085763713,103.2104884611463,28.22573650069561,2.745644350023666,3.488860917808815,5.50384510609668,7130,0,6.729,13.6
" 40972 (1999 TL267)",3.117293060081939,.1952154917282672,16.75792659278767,229.1486054978283,244.2225389319287,2.508749162496929,3.725836957666949,5.5039521715651,12557,0,,13.9
" 83061 (2001 QQ210)",3.117306770006089,.1848701086362343,14.12802493787975,188.5745653826539,285.1653995462299,2.541009928782595,3.693603611229584,5.50398848136096,8513,0,8.385,14.0
" 50998 (2000 GB98)",3.117329092233839,.02649159514724269,8.732583151530577,218.9423153973852,12.13119733705375,3.034746071981659,3.199912112486019,5.50404760042434,8013,0,5.634,14.0
" 48458 Merian (1991 RG5)",3.117351256485249,.1424993631375526,11.78636756133207,1.528727172496265,53.11222587911124,2.673130687760052,3.561571825210447,5.50410630130642,12545,0,10.249,13.7
" 69972 (1998 WJ2)",3.117355536852043,.08425269696766513,10.35892623030406,276.6670577819543,203.6300962154513,2.854709925465175,3.380001148238911,5.50411763766219,6739,0,4.597,13.9
" 10593 Susannesandra (1996 QQ1)",3.117363325651763,.2128448001742159,2.136605456947803,108.3516017222752,276.7964120957188,2.453848751532985,3.780877899770543,5.50413826596214,9345,0,14.267,13.0
" 24326 (2000 AS53)",3.117385615958688,.1036487790762875,2.499888190941106,118.8447671953884,184.8501005568783,2.79427240295459,3.440498828962786,5.50419730102052,7687,0,9.144,14.0
" 10628 Feuerbacher (1998 BD5)",3.117465797475834,.118264505824618,5.821668223549284,148.6606242517985,120.3800143144545,2.748780245512206,3.486151349439462,5.5044096605659,10320,0,11.032,13.0
" 34735 (2001 QA69)",3.117510241027832,.2024466556439186,5.152562826962115,255.7850716878678,124.9853837144635,2.486380718796081,3.748639763259583,5.50452736982308,13802,0,8.724,13.7
"106637 (2000 WU132)",3.117538729586743,.1063686818169584,15.40266035852006,275.6114049883003,124.4123625461603,2.785930244407286,3.4491472147662,5.50460282253937,8069,0,8.719,14.0
"132932 (2002 SO64)",3.117595280402239,.1514177704466321,26.26444737395172,268.5121596888661,315.1622949733746,2.645535953888789,3.58965460691569,5.50475259992015,6334,0,11.080,13.7
" 18093 (2000 KS31)",3.117595853725859,.1973289018204235,15.31703014709016,249.4438241199379,239.7803973867946,2.50240408759023,3.732787619861488,5.50475411840052,14351,0,6.793,13.1
" 33282 Arjunramani (1998 HZ129)",3.117629491924788,.06064529365406358,1.387649503074099,53.00439593936444,286.9402392578457,2.92855993588244,3.306699047967136,5.50484321133732,7692,0,,14.0
" 71505 (2000 CD30)",3.117650617165651,.1120809640713923,5.500763816016396,161.2390742086737,47.80526870880375,2.768221330355954,3.467079903975348,5.50489916314432,6299,0,8.848,13.9
" 17672 (1996 XS25)",3.117873859504059,.1813992768678321,20.36026030109674,101.0807739693115,161.1807062348489,2.552293796024906,3.683453922983212,5.50549044904137,7707,0,,13.2
" 58886 (1998 HN143)",3.117975172579299,.3491265067410245,18.49536629055648,46.67164245611115,266.7831832121622,2.029407392471446,4.206542952687153,5.50575879666752,15214,0,4.936,13.9
" 67168 (2000 AX237)",3.117982555431172,.1658101028283553,14.31922128227556,260.312749028953,6.122532366946118,2.600989547298111,3.634975563564233,5.50577835177466,6448,0,12.337,13.2
" 17178 (1999 TK218)",3.118002879578608,.1987252942625914,5.08456140638737,21.5609229389987,220.9781448655911,2.498376839822742,3.737628919334475,5.50583218486929,9812,0,8.554,13.8
" 25247 (1998 UW19)",3.118092909841241,.05004192895745001,1.80803457551743,20.13210092790459,8.650379916016174,2.962057525964237,3.274128293718245,5.50607065246294,8063,0,4.313,13.9
" 82469 (2001 OL20)",3.118179193405098,.2127528522592132,16.73685098574263,214.3946863173941,215.9140173901522,2.454777676152831,3.781580710657365,5.50629919922169,6621,0,5.741,13.8
" 27921 (1996 VY26)",3.118180926407002,.1682023025103156,1.004242543885415,183.6012327271603,173.8085741724877,2.593695714941595,3.642666137872408,5.50630378960652,9335,0,8.727,13.8
" 78800 (2003 AR66)",3.11823151435663,.1228778956708471,24.80983935984171,86.33306911064355,120.8348116890533,2.735069787657968,3.501393241055292,5.50643778780376,7130,0,,13.5
" 20546 (1999 RA105)",3.118255851359961,.09275234057275486,3.881223404793928,224.2153026177293,313.5289998013035,2.829030322641636,3.407481380078285,5.50650225244773,8959,0,11.436,13.2
" 40202 (1998 SN26)",3.118260758168912,.05099856403708891,5.108459770948496,319.7758762971303,332.634731243472,2.959233937209093,3.277287579128731,5.50651524979294,7134,0,,13.9
" 51991 (2001 SQ339)",3.118263233930384,.2096567272267189,13.047176253001,260.9237210386628,237.9132670541501,2.464498369673135,3.772028098187632,5.5065218076895,8587,0,11.200,13.4
" 63654 (2001 QD113)",3.118296028566133,.1854286955098705,23.56609768866851,335.8283224900256,196.3557583857217,2.540074463775505,3.69651759335676,5.50660867568533,13000,0,11.678,13.5
" 31811 (1999 NA41)",3.118325936369174,.03427702272087091,9.57902697509455,331.8163156227106,242.6559789251631,3.011439007397167,3.225212865341181,5.50668789729919,18733,0,13.928,13.2
" 58531 (1997 CS4)",3.118354663992516,.116172961157308,19.66629619433942,320.3994675377292,164.6180615521775,2.756086168737804,3.480623159247229,5.50676399313876,7677,0,9.289,14.0
" 37334 (2001 QW197)",3.118365635577342,.1569485030809733,5.139512080453922,304.1242337307521,63.47325396836874,2.62894281701433,3.607788454140353,5.50679305557132,9425,0,5.048,13.9
" 46101 (2001 FK8)",3.118370130704926,.07799909474650966,12.32748488556365,216.7965850272705,37.18843511164739,2.875140083425387,3.361600177984466,5.50680496264822,6735,0,10.548,13.8
" 33779 (1999 RG165)",3.118398743006737,.1407460595468948,14.96711910854303,337.1875648637255,274.3732607464389,2.679496407832549,3.557301078180925,5.506880753552,10331,0,10.218,13.4
" 25894 (2000 WV125)",3.118411440140949,.0607485585826885,10.75307722953852,9.780620256000121,73.19703887779231,2.92897244008462,3.307850440197277,5.50691438700347,9849,0,5.757,14.0
" 11995 (1995 YB1)",3.118435605553227,.09528196646979557,5.842259645319806,119.933948865124,91.18145083646617,2.821304928746687,3.415566282359765,5.50697839897731,13852,0,12.860,13.1
" 99059 (2001 EM24)",3.118435690407062,.09620934304292296,22.53694984851091,36.93540227841375,289.4198234860077,2.818413041311395,3.418458339502729,5.50697862374782,7012,0,10.302,13.7
" 59993 (1999 SL20)",3.118442611145233,.1485812722876616,14.65316167452292,83.40838890228133,301.3867431190997,2.655100440425217,3.581784781865249,5.50699695619817,6741,0,13.307,13.4
" 81895 (2000 LP31)",3.118452281745064,.05853748435269693,20.8687058732681,273.4302597286775,296.3385500552778,2.93590593009778,3.300998633392347,5.50702257283367,6383,0,12.113,13.3
" 26321 (1998 VT5)",3.118481243069017,.150259742607589,27.26270207323187,239.153729096693,190.7441160881939,2.649899054158873,3.587063431979162,5.50709928927213,22772,0,10.443,13.7
"  2723 Gorshkov (1978 QL2)",3.118484269006744,.1996666119940808,2.080852875797792,153.0761511747564,227.5556197647814,2.49582708045733,3.741141457556159,5.50710730478141,24665,0,12.796,13.1
" 56874 (2000 QX110)",3.118488943241024,.1526454543756156,27.83044740016324,164.0199481404843,312.9755368546732,2.642465781534665,3.594512104947383,5.50711968652707,7124,0,8.792,13.9
" 38397 (1999 RY193)",3.118491437024633,.1480083452604224,4.839089300786174,272.3759424529519,91.02947444913552,2.65692867972182,3.580054194327445,5.50712629240309,10248,0,6.622,13.6
" 10965 van Leverink (3297 T-1)",3.118524735250956,.1189018567388061,2.072819723250032,178.6033356751173,23.94682954240306,2.747726353943724,3.489323116558188,5.50721449756457,17111,0,9.496,13.5
" 60053 (1999 TB109)",3.118527052385371,.02709312591713003,15.10895784577033,237.0916172558616,244.3705865204097,3.034036406279118,3.203017698491625,5.50722063554312,6680,0,8.924,13.7
